datetime,value,variable,device,device_name
2023-10-22 10:57:00-05:00,125.63,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:54:00-05:00,125.49,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:51:00-05:00,125.75,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:48:00-05:00,125.29,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:45:00-05:00,125.27,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:42:00-05:00,125.76,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:39:00-05:00,125.88,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:36:00-05:00,125.79,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:33:00-05:00,125.36,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:30:00-05:00,125.36,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:27:00-05:00,125.37,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:24:00-05:00,125.93,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:21:00-05:00,125.97,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:18:00-05:00,125.56,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:15:00-05:00,125.57,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:12:00-05:00,125.45,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:09:00-05:00,126.11,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:06:00-05:00,126.04,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:03:00-05:00,125.59,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 10:00:00-05:00,125.54,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:57:00-05:00,125.57,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:54:00-05:00,126.03,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:51:00-05:00,126.11,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:48:00-05:00,126.03,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:45:00-05:00,125.52,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:42:00-05:00,125.53,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:39:00-05:00,126.17,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:36:00-05:00,126.31,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:33:00-05:00,126.18,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:30:00-05:00,125.86,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:27:00-05:00,125.83,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:24:00-05:00,126.37,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:21:00-05:00,126.36,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:18:00-05:00,126.27,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:15:00-05:00,126.0,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:12:00-05:00,126.08,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:09:00-05:00,126.16,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:06:00-05:00,126.46,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:03:00-05:00,126.48,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 09:00:00-05:00,126.14,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:57:00-05:00,126.2,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:54:00-05:00,126.26,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:51:00-05:00,126.59,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:48:00-05:00,126.71,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:45:00-05:00,126.75,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:42:00-05:00,126.34,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:39:00-05:00,126.32,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:36:00-05:00,127.16,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:33:00-05:00,126.92,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:30:00-05:00,126.9,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:27:00-05:00,126.33,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:24:00-05:00,126.47,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:21:00-05:00,127.0,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:18:00-05:00,127.12,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:15:00-05:00,126.91,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:12:00-05:00,126.64,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:09:00-05:00,126.64,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:06:00-05:00,127.23,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:03:00-05:00,127.29,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 08:00:00-05:00,127.28,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:57:00-05:00,126.87,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:54:00-05:00,126.85,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:51:00-05:00,127.01,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:48:00-05:00,127.49,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:45:00-05:00,127.61,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:42:00-05:00,127.54,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:39:00-05:00,126.96,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:36:00-05:00,126.98,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:33:00-05:00,127.55,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:30:00-05:00,127.46,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:27:00-05:00,127.69,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:24:00-05:00,127.02,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:21:00-05:00,127.13,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:18:00-05:00,127.73,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:15:00-05:00,127.74,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:12:00-05:00,127.61,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:09:00-05:00,127.31,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:06:00-05:00,127.24,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:03:00-05:00,127.69,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 07:00:00-05:00,127.8,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:57:00-05:00,127.95,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:54:00-05:00,127.5,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:51:00-05:00,127.43,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:48:00-05:00,127.45,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:45:00-05:00,128.27,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:42:00-05:00,128.23,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:39:00-05:00,128.13,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:36:00-05:00,127.85,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:33:00-05:00,127.89,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:30:00-05:00,128.5,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:27:00-05:00,128.49,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:24:00-05:00,129.03,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:21:00-05:00,128.28,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:18:00-05:00,128.22,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:15:00-05:00,128.79,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:12:00-05:00,128.62,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:09:00-05:00,128.64,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:06:00-05:00,128.22,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:03:00-05:00,128.24,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 06:00:00-05:00,128.73,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:57:00-05:00,128.76,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:54:00-05:00,128.7,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:51:00-05:00,128.33,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:48:00-05:00,128.16,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:45:00-05:00,128.19,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:42:00-05:00,128.52,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:39:00-05:00,128.65,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:36:00-05:00,128.51,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:33:00-05:00,128.03,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:30:00-05:00,128.0,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:27:00-05:00,128.47,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:24:00-05:00,128.57,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:21:00-05:00,128.55,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:18:00-05:00,128.14,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:15:00-05:00,127.9,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:12:00-05:00,128.61,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:09:00-05:00,128.71,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:06:00-05:00,128.66,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:03:00-05:00,128.06,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 05:00:00-05:00,128.09,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:57:00-05:00,128.47,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:54:00-05:00,128.43,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:51:00-05:00,128.51,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:48:00-05:00,128.02,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:45:00-05:00,127.92,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:42:00-05:00,128.04,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:39:00-05:00,128.39,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:36:00-05:00,128.44,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:33:00-05:00,127.86,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:30:00-05:00,127.77,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:27:00-05:00,127.9,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:24:00-05:00,128.41,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:21:00-05:00,128.27,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:18:00-05:00,128.42,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:15:00-05:00,127.87,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:12:00-05:00,127.88,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:09:00-05:00,128.32,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:06:00-05:00,128.37,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:03:00-05:00,128.48,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 04:00:00-05:00,127.97,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:57:00-05:00,128.25,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:54:00-05:00,128.52,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:51:00-05:00,128.61,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:48:00-05:00,128.57,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:45:00-05:00,128.11,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:42:00-05:00,128.07,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:39:00-05:00,128.41,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:36:00-05:00,128.5,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:33:00-05:00,128.48,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:30:00-05:00,127.95,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:27:00-05:00,128.06,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:24:00-05:00,128.0,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:21:00-05:00,128.38,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:18:00-05:00,128.37,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:15:00-05:00,127.9,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:12:00-05:00,127.82,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:09:00-05:00,127.65,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:06:00-05:00,128.07,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:03:00-05:00,128.0,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 03:00:00-05:00,127.97,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:57:00-05:00,127.56,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:54:00-05:00,127.48,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:51:00-05:00,128.0,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:48:00-05:00,127.98,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:45:00-05:00,128.06,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:42:00-05:00,127.36,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:39:00-05:00,127.39,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:36:00-05:00,127.78,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:33:00-05:00,127.72,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:30:00-05:00,127.91,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:27:00-05:00,127.33,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:24:00-05:00,127.42,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:21:00-05:00,127.82,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:18:00-05:00,127.73,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:15:00-05:00,127.69,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:12:00-05:00,127.12,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:09:00-05:00,127.11,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:06:00-05:00,127.59,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:03:00-05:00,127.51,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 02:00:00-05:00,127.52,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:57:00-05:00,127.14,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:54:00-05:00,127.07,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:51:00-05:00,127.02,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:48:00-05:00,127.42,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:45:00-05:00,127.41,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:42:00-05:00,126.89,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:39:00-05:00,127.11,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:36:00-05:00,126.99,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:33:00-05:00,127.48,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:30:00-05:00,127.32,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:27:00-05:00,127.21,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:24:00-05:00,126.95,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:21:00-05:00,126.85,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:18:00-05:00,127.17,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:15:00-05:00,127.25,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:12:00-05:00,127.25,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:09:00-05:00,126.85,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:06:00-05:00,126.77,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:03:00-05:00,127.21,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 01:00:00-05:00,127.22,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:57:00-05:00,127.28,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:54:00-05:00,126.74,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:51:00-05:00,126.82,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:48:00-05:00,127.13,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:45:00-05:00,127.05,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:42:00-05:00,127.04,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:39:00-05:00,126.5,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:36:00-05:00,126.33,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:33:00-05:00,126.44,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:30:00-05:00,126.93,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:27:00-05:00,126.96,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:24:00-05:00,126.44,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:21:00-05:00,126.47,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:18:00-05:00,126.47,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:15:00-05:00,127.03,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:12:00-05:00,126.89,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:09:00-05:00,126.41,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:06:00-05:00,126.59,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:03:00-05:00,126.67,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-22 00:00:00-05:00,127.26,front-tension-3,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-31 00:00:00-05:00,128.09,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:57:00-05:00,128.55,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:54:00-05:00,128.77,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:51:00-05:00,128.64,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:48:00-05:00,127.88,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:45:00-05:00,128.01,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:42:00-05:00,127.89,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:39:00-05:00,128.36,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:36:00-05:00,128.44,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:33:00-05:00,127.76,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:30:00-05:00,127.51,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:27:00-05:00,128.35,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:24:00-05:00,128.83,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:21:00-05:00,129.03,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:18:00-05:00,128.95,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:15:00-05:00,128.5,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:12:00-05:00,128.48,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:09:00-05:00,128.22,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:06:00-05:00,128.61,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:03:00-05:00,128.96,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 23:00:00-05:00,128.85,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:57:00-05:00,128.15,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:54:00-05:00,128.17,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:51:00-05:00,128.09,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:48:00-05:00,128.68,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:45:00-05:00,128.64,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:42:00-05:00,128.65,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:39:00-05:00,127.86,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:36:00-05:00,128.09,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:33:00-05:00,127.99,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:30:00-05:00,128.38,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:27:00-05:00,128.16,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:24:00-05:00,128.43,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:21:00-05:00,127.8,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:18:00-05:00,127.91,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:15:00-05:00,128.0,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:12:00-05:00,128.4,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:09:00-05:00,128.31,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:06:00-05:00,127.79,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:03:00-05:00,127.85,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 22:00:00-05:00,127.8,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:57:00-05:00,128.16,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:54:00-05:00,127.83,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:51:00-05:00,128.14,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:48:00-05:00,127.7,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:45:00-05:00,127.67,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:42:00-05:00,127.46,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
2023-10-30 21:39:00-05:00,127.77,front-tension-2,bc-291-las-palmas,BC 291 - Las Palmas
